M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.7301938681808812,153.38638781373444,5375,2.2121679251877615,0.7279040404040404,151.68940928309257,5459,7.519133850544709e-07,-7.092614305943713e-07
