M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.1399442008208242,9.552677580038726,-18,inf,0.0,3.50291700265311,1,9.207937347327093e-10,-1.7060248976641553e-10
