M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.9499810254680384,14.243604249311405,353,1.0855625473518704,0.9498193905661438,14.240462656657815,353,0.00024655663855656514,-0.00025380884476144044
