M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.41000332639943027,92.90227136659904,-473,inf,0.0,3.50291700265311,1,5.865611578785596e-09,-1.8956829716668144e-09
