M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.18003551282772062,28.769315216913046,-242,inf,0.0,3.50291700265311,1,6.632002792666482e-11,-1.4280973106435458e-11
