M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.7702558985026517,101.63207233193069,2896,1.8385344535264934,0.7687859579093346,100.83562626322681,2937,2.444482589224266e-06,-2.3930329772481996e-06
