M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.49990629860759733,56.464567931533395,42,inf,0.0,3.50291700265311,1,8.1466732497723e-08,-3.7342162315988926e-08
