M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.7696983752178558,139.88822779735452,5853,1.8591729031626807,0.7684076385375087,138.84397143827331,5923,1.199215358790471e-06,-1.1302985749527978e-06
