M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.6400531286894924,25.76631502465588,83,3.440835539001803,0.6160058375967467,24.098705200348025,88,1.8573141360741275e-05,-1.9943242670968422e-05
