M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.3197747418526639,178.21794727518778,-4254,inf,0.0,3.50291700265311,1,7.415013833406649e-10,-1.5643050573562327e-10
