M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.23000178032645566,82.78696681400126,-1720,inf,0.0,3.50291700265311,1,3.355239701049751e-10,-5.718472120567756e-11
