M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.5500330297408219,94.56774826253235,356,9.800365818515816,0.46069812222409623,76.44027784783965,482,1.794328385886205e-07,-1.4918811557486982e-07
