M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.36001948988961974,27.231979431273693,-44,inf,0.0,3.50291700265311,1,2.3168425251305265e-08,-6.163662954300056e-09
