M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.7300989955210735,121.33074313314195,3320,2.125033370588331,0.7286126571840857,120.28170222026867,3384,1.1762433166734626e-06,-1.149615752806094e-06
