M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.23022080733119693,42.85493719247996,-419,inf,0.0,3.50291700265311,1,6.684468390542493e-10,-3.026691125240554e-10
