M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.270161025842844,154.4377347144128,-4687,inf,0.0,3.50291700265311,1,3.4631496956163995e-10,-6.146278996868811e-11
