M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.6401503438841101,89.20478137541953,933,3.5471719283215593,0.6248840445269017,85.74539384725338,991,9.978166670861274e-07,-9.780568565845872e-07
