M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.17966656359513503,122.06135002789303,-5598,inf,0.0,3.50291700265311,1,9.339115722420277e-11,-1.735750984101939e-11
