M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.6400238470043664,149.97174534216722,2694,3.7673070724943076,0.6320639137197579,145.29749022235168,2922,2.832600388756122e-07,-2.537418832283878e-07
