M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.04981868780570079,48.97831779814357,-3936,inf,0.0,3.50291700265311,1,4.5820876337891415e-12,-3.9996080345936843e-13
