M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.8598836228706359,81.027659459636,3769,1.3532917565993057,0.8595299001143157,80.86832288399991,3778,5.950770345315236e-06,-5.880421792612743e-06
