M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.8201366634808194,128.39039660547937,7167,1.5434161591319886,0.8196576151121606,127.95349031742951,7196,1.8628382475438226e-06,-1.7837020658165096e-06
