M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.7299842113153802,12.521072370094641,35,1.9013397890979695,0.7230620209516313,12.534686873234161,35,0.00016350914243567867,-0.0001781642066734626
