M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.2302676580273983,72.97853809194191,-1295,inf,0.0,3.50291700265311,1,2.5165137136514125e-10,-2.9102231867709697e-11
