M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.8600499428421506,15.25844566213199,128,1.2806915976753537,0.8598356009070295,15.239905080498776,128,0.00017781519092177286,-0.0001924842898127424
