M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.2300626862315174,23.624550299445005,-100,inf,0.0,3.50291700265311,1,3.096529122856953e-10,-8.045490250019059e-11
