M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.320195226851071,97.82000833183345,-1283,inf,0.0,3.50291700265311,1,1.4979145909704156e-09,-4.893032420841774e-10
