M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.6802978767264481,73.30649169155139,831,2.5245399922675045,0.6761691591237046,71.93416729488102,871,2.4500886364794464e-06,-2.444277504393795e-06
