M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.860306450403853,88.12811745439438,4479,1.354089835047009,0.8601237326886677,87.97270786957527,4485,4.896393150162216e-06,-4.7854760481654295e-06
