M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.5000245966155057,15.133757923701825,5,inf,0.0,3.50291700265311,1,1.2100369101204432e-05,-1.3190964225209972e-05
