M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.7699607391165832,61.66972396124707,1077,1.7262179392919144,0.7691935589662863,61.410274223120375,1085,6.509459431222161e-06,-6.57667921114349e-06
