M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.640285039635689,185.04954313538295,4317,3.897671889471378,0.6292903525046383,178.16854216062737,4654,2.060347063814626e-07,-1.7567858291141276e-07
