M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.589867834186016,40.82275384272513,111,4.401770138288492,0.5416924345495774,36.5907680450821,130,2.4325968973503602e-06,-2.5525522813348477e-06
