M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.6399910515170255,138.72686865668342,2302,3.6169594186107217,0.6283463109761811,133.71942207955453,2494,4.3327516374759006e-07,-4.0035711749771745e-07
