M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.41009117145480783,15.111815819975147,-6,inf,0.0,3.50291700265311,1,1.6374295507555678e-08,-7.517067711605652e-10
