M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.6400519574220873,112.94641017465446,1494,3.6908270988392355,0.6280066434287214,108.6907834956173,1618,6.403913318078671e-07,-6.149578172774626e-07
